title,brand,gender,mrp,discount_percent,price_after_discount,star_rating,num_ratings,product_link,scraped_on
FUTURE 7 PLAY IT Indoor Shoes,Puma,men,5999,70,1799,4.1,13,https://www.myntra.com/sports-shoes/puma/puma-future-7-play-it-men-indoor-court-shoes/32588876/buy,2025-10-10T15:34:05.447302+05:30
Quest X Men's Running Shoes,Puma,men,5999,70,1799,4.2,186,https://www.myntra.com/sports-shoes/puma/puma-quest-x-mens-running-shoes/30165916/buy,2025-10-10T15:35:10.652510+05:30
Men Forza Running Shoes,Puma,men,4499,59,1844,4.3,1200,https://www.myntra.com/sports-shoes/puma/-puma--men-grey-solid-woven-design-forza-running-shoes/17663240/buy,2025-10-10T15:38:04.940471+05:30
Badminton Smash Sprint Shoes,Puma,men,4999,62,1899,4.4,97,https://www.myntra.com/sports-shoes/puma/puma-badminton-smash-sprint-indoor-sports-shoes/36461832/buy,2025-10-10T15:20:46.884322+05:30
Badminton Smash Sprint Shoes,Puma,men,4999,62,1899,4.5,56,https://www.myntra.com/sports-shoes/puma/puma-badminton-smash-sprint-indoor-sports-shoes/36461830/buy,2025-10-10T15:21:00.905993+05:30
Badminton Indoor Sports Shoes,Puma,men,4999,62,1899,4.2,5600,https://www.myntra.com/sports-shoes/puma/puma-badminton-smash-sprint-indoor-sports-shoes/25841290/buy,2025-10-10T15:21:05.021963+05:30
Questblitz Mid Running Shoe,Puma,men,6499,69,1959,4.4,206,https://www.myntra.com/sports-shoes/puma/puma-questblitz-mid-men-running-shoes/31603202/buy,2025-10-10T15:21:41.066551+05:30
Volt Stride Men Running Shoe,Puma,men,3499,43,1994,4,33,https://www.myntra.com/sports-shoes/puma/puma--volt-stride-mens-running-shoes/30165914/buy,2025-10-10T15:31:03.187233+05:30
Badminton Indoor Sports Shoes,Puma,men,4999,60,1999,4.2,1500,https://www.myntra.com/sports-shoes/puma/puma-badminton-smash-sprint-indoor-sports-shoes/26931982/buy,2025-10-10T15:21:37.742215+05:30
Badminton Smash Sprint Shoes,Puma,men,4999,60,1999,4.5,22,https://www.myntra.com/sports-shoes/puma/puma-badminton-smash-sprint-indoor-sports-shoes/36461833/buy,2025-10-10T15:22:54.317890+05:30
Flair 2 Running Shoes,Puma,men,4999,60,1999,4.2,538,https://www.myntra.com/sports-shoes/puma/puma-flair-2-running-shoes/16864436/buy,2025-10-10T15:42:49.295470+05:30
Hyperglide X FusionLite Shoes,Puma,men,6999,70,2099,4,154,https://www.myntra.com/sports-shoes/puma/puma-hyperglide-x-fusionlite-everyday-running-shoes/33029588/buy,2025-10-10T15:20:36.212360+05:30
Softride Enzo Evo Premium Shoe,Puma,men,6999,70,2099,4.7,76,https://www.myntra.com/sports-shoes/puma/pumasoftride-enzo-evo-premium-running-shoes/32588532/buy,2025-10-10T15:20:48.463328+05:30
Softride Pro Dynamic Flex Shoe,Puma,men,6999,70,2099,4,47,https://www.myntra.com/sports-shoes/puma/puma-softride-pro-dynamic-flex-men-sports-shoes/34788835/buy,2025-10-10T15:21:09.167294+05:30
Hyperglide X FusionLite Shoes,Puma,men,6999,70,2099,4.1,155,https://www.myntra.com/sports-shoes/puma/puma-hyperglide-x-fusionlite-everyday-running-shoes/33029592/buy,2025-10-10T15:22:27.898975+05:30
Volt Stride Men Running Shoe,Puma,men,3499,40,2099,4.6,0,https://www.myntra.com/sports-shoes/puma/puma--volt-stride-mens-running-shoes/30165884/buy,2025-10-10T15:36:16.283697+05:30
Men Forza Running Shoes,Puma,men,4499,52,2159,4.2,2000,https://www.myntra.com/sports-shoes/puma/-puma-men-white-woven-design-puma-forza-running-shoes/17663246/buy,2025-10-10T15:43:53.237191+05:30
Accent Running Shoes,Puma,men,3999,46,2159,3.3,11,https://www.myntra.com/sports-shoes/puma/puma-accent-running-shoes/22805250/buy,2025-10-10T15:44:52.760127+05:30
Softride Premier Ombre Shoes,Puma,men,6999,67,2309,4.3,217,https://www.myntra.com/sports-shoes/puma/puma-softride-premier-ombre-running-shoes/31787099/buy,2025-10-10T15:21:05.312157+05:30
Men Textile Keen Running Shoes,Puma,men,3999,40,2399,4.3,330,https://www.myntra.com/sports-shoes/puma/puma-men-black-textile-keen-running-shoes/19348166/buy,2025-10-10T15:29:39.469543+05:30
Men Hurdler Running Shoes,Puma,men,3999,40,2399,4,167,https://www.myntra.com/sports-shoes/puma/puma-men-white-hurdler-running-sports-shoes/19348132/buy,2025-10-10T15:31:01.921103+05:30
FlexJet Lite Men Running Shoes,Puma,men,3999,40,2399,3.8,183,https://www.myntra.com/sports-shoes/puma/puma-flexjet-lite-men-running-shoes/32846994/buy,2025-10-10T15:35:07.256453+05:30
Pacer Slip On Walking Shoes,Puma,men,3999,40,2399,4.4,56,https://www.myntra.com/sports-shoes/puma/puma-men-pacer-slip-on-walking-shoes/27184726/buy,2025-10-10T15:37:48.532424+05:30
Men Turf Slip-On Shoes,Puma,men,3999,40,2399,4.1,66,https://www.myntra.com/sports-shoes/puma/puma-men-turf-running-slip-on-shoes/21496370/buy,2025-10-10T15:45:32.745034+05:30
Deuce Unisex Indoor Shoes,Puma,men,3999,40,2399,4,26,https://www.myntra.com/sports-shoes/puma/puma-deuce-unisex-indoor-lace-ups-shoes/33029565/buy,2025-10-10T15:53:42.373982+05:30
Softride Pro Dynamic Flex Shoe,Puma,men,6999,65,2449,4.2,203,https://www.myntra.com/sports-shoes/puma/puma-softride-pro-dynamic-flex-men-sports-shoes/33029578/buy,2025-10-10T15:20:39.735631+05:30
Men Softride Ultra Snug Shoes,Puma,men,4999,51,2449,4.4,43,https://www.myntra.com/sports-shoes/puma/puma-men-softride-ultra-snug-running-shoes/26027246/buy,2025-10-10T15:44:52.888406+05:30
Cricket Square Men Shoes,Puma,men,4999,50,2499,4.2,1500,https://www.myntra.com/sports-shoes/puma/puma-cricket-square-men-shoes/19150510/buy,2025-10-10T15:22:50.183021+05:30
Men Turboglide Running Shoes,Puma,men,4999,50,2499,4.2,68,https://www.myntra.com/sports-shoes/puma/puma-men-turboglide-running-shoes/30034425/buy,2025-10-10T15:40:41.205422+05:30
VentureLite Men's Running Shoe,Puma,men,4999,49,2549,,0,https://www.myntra.com/sports-shoes/puma/puma-venturelite-mens-running-shoes/32846309/buy,2025-10-10T15:34:01.143933+05:30
Softride Carson Walking Shoes,Puma,men,5999,57,2579,4.8,14,https://www.myntra.com/sports-shoes/puma/puma-softride-carson-hands-free-sliptech-walking-shoes/36783032/buy,2025-10-10T15:20:40.220170+05:30
Softride Carson Sliptech Shoes,Puma,men,5999,57,2579,4.5,31,https://www.myntra.com/sports-shoes/puma/puma-softride-carson-hands-free-sliptech-walking-shoes/36461872/buy,2025-10-10T15:20:48.604548+05:30
Softride Carson Walking Shoes,Puma,men,5999,57,2579,4.1,16,https://www.myntra.com/sports-shoes/puma/puma-softride-carson-hands-free-sliptech-walking-shoes/36783030/buy,2025-10-10T15:22:42.084685+05:30
Softride Carson Walking Shoes,Puma,men,5999,57,2579,4.3,0,https://www.myntra.com/sports-shoes/puma/puma-softride-carson-hands-free-sliptech-walking-shoes/36783034/buy,2025-10-10T15:22:45.777226+05:30
Softride Pro Echo SlipOn Shoes,Puma,men,5999,57,2579,4.5,113,https://www.myntra.com/sports-shoes/puma/puma-softride-pro-echo-men-slip-on-shoes/29533882/buy,2025-10-10T15:36:37.446408+05:30
Men Softride EG Walking Shoes,Puma,men,4299,40,2579,4.2,262,https://www.myntra.com/sports-shoes/puma/puma-men-softride-ecogryph-walking-shoes/24195328/buy,2025-10-10T15:52:20.511481+05:30
Softride Frequence Street Shoe,Puma,men,6999,63,2589,4.3,73,https://www.myntra.com/sports-shoes/puma/puma-softride-frequence-street-running-shoes/34970889/buy,2025-10-10T15:20:24.004363+05:30
Softride Frequence Street Shoe,Puma,men,6999,63,2589,4.6,96,https://www.myntra.com/sports-shoes/puma/puma-softride-frequence-street-running-shoes/34970899/buy,2025-10-10T15:20:28.169249+05:30
Cell Fraction Running Shoes,Puma,men,6999,63,2589,4.4,380,https://www.myntra.com/sports-shoes/puma/puma-cell-fraction-fade-men-running-shoes/32846972/buy,2025-10-10T15:20:36.481695+05:30
Cell Fraction Running Shoes,Puma,men,6999,63,2589,4.2,193,https://www.myntra.com/sports-shoes/puma/puma-cell-fraction-fade-men-running-shoes/32588664/buy,2025-10-10T15:20:48.295163+05:30
Men City Running Shoe,Puma,men,4499,42,2609,4.1,1200,https://www.myntra.com/sports-shoes/puma/puma-men-grey-city-running-shoes/17663230/buy,2025-10-10T15:41:06.491564+05:30
Skyrocket Lite Running Shoe,Puma,men,4999,47,2619,4.2,716,https://www.myntra.com/sports-shoes/puma/puma-skyrocket-lite-men-running-shoes/32695257/buy,2025-10-10T15:20:40.038292+05:30
Skyrocket Lite Running Shoes,Puma,men,4999,47,2619,3.9,261,https://www.myntra.com/sports-shoes/puma/puma-men-skyrocket-lite-running-shoes/32588549/buy,2025-10-10T15:22:45.906748+05:30
Skyrocket Lite Running Shoe,Puma,men,4999,47,2619,4,233,https://www.myntra.com/sports-shoes/puma/puma-skyrocket-lite-men-running-shoes/33029585/buy,2025-10-10T15:22:49.804246+05:30
Cricket Square Men Shoes,Puma,men,4999,47,2619,4.5,532,https://www.myntra.com/sports-shoes/puma/puma-cricket-square-men-shoes/23258470/buy,2025-10-10T15:34:15.821874+05:30
ATTACANTO FG/AG Football Shoes,Puma,men,4499,41,2619,4.5,67,https://www.myntra.com/sports-shoes/puma/puma-attacanto-fgag-men-lightweight-football-boots/30165939/buy,2025-10-10T15:42:49.808972+05:30
Men Tread Run Regular Sneakers,Puma,men,4499,40,2699,4.1,296,https://www.myntra.com/sports-shoes/puma/puma-men-textured-tread-run-regular-sneakers/27185120/buy,2025-10-10T15:32:30.462383+05:30
Men StrideX Running Shoes,Puma,men,4499,40,2699,4.1,132,https://www.myntra.com/sports-shoes/puma/puma-men-stridex-running-shoes/30034756/buy,2025-10-10T15:35:26.336547+05:30
Men StrideX Running Shoes,Puma,men,4499,40,2699,4.2,264,https://www.myntra.com/sports-shoes/puma/puma-men-stridex-running-shoes/30034753/buy,2025-10-10T15:39:07.428388+05:30
Enzo RushSprinter Men's Shoes,Puma,men,4499,40,2699,4.4,36,https://www.myntra.com/sports-shoes/puma/puma-enzo-rushsprinter-mens-running-shoes/32846248/buy,2025-10-10T15:42:20.015565+05:30
RAPIDSANDS Running Shoes,Puma,men,4499,40,2699,3.4,28,https://www.myntra.com/sports-shoes/puma/puma-men-rapidsands--running-shoes/33377689/buy,2025-10-10T15:44:57.028321+05:30
Men Walk Max Walking Shoes,Puma,men,4499,37,2834,4.2,498,https://www.myntra.com/sports-shoes/puma/puma-men-walk-max-walking-shoes/20993450/buy,2025-10-10T15:53:45.825113+05:30
Men Exotine 5.0 Running Shoes,Puma,men,4999,43,2849,4.5,28,https://www.myntra.com/sports-shoes/puma/puma-men-exotine-50-running-shoes/35221404/buy,2025-10-10T15:21:41.582453+05:30
Men Exotine 5.0 Running Shoes,Puma,men,4999,42,2899,,0,https://www.myntra.com/sports-shoes/puma/puma-men-exotine-50-comfort-running-shoes/35662178/buy,2025-10-10T15:45:42.770042+05:30
Men Running Shoes,Puma,men,5499,47,2914,,0,https://www.myntra.com/sports-shoes/puma/puma-men-softride-vital-move-mesh-running-shoes/34890147/buy,2025-10-10T15:38:08.068496+05:30
Men Smooth WalkMenRunningShoes,Puma,men,4499,35,2924,4.4,2500,https://www.myntra.com/sports-shoes/puma/puma-men-smooth-walk-men-running-shoes/20993372/buy,2025-10-10T15:31:17.688714+05:30
Unisex Running Shoes,Puma,men,4499,35,2924,,0,https://www.myntra.com/sports-shoes/puma/puma-unisex-resolve-modern-weave-textile-running-shoes/27184760/buy,2025-10-10T15:45:39.617162+05:30
Men Softride Rift Running Shoe,Puma,men,5999,51,2939,4.1,24,https://www.myntra.com/sports-shoes/puma/puma-softride-rift-rushtrack-running-shoes/32588572/buy,2025-10-10T15:31:17.341370+05:30
Men VentureLite Running Shoes,Puma,men,4999,41,2949,,0,https://www.myntra.com/sports-shoes/puma/puma-men-venturelite-lightweight-running-shoes/34980439/buy,2025-10-10T15:53:55.821201+05:30
Skyrocket Lite Alt Res Shoes,Puma,men,4999,40,2999,4.4,38,https://www.myntra.com/sports-shoes/puma/puma-skyrocket-lite-alt-running-shoes/32588499/buy,2025-10-10T15:21:34.460014+05:30
Cricket Power 2.0 Men's Shoes,Puma,men,4999,40,2999,4,28,https://www.myntra.com/sports-shoes/puma/puma-cricket-power-20-mens-cricket-shoes/33029602/buy,2025-10-10T15:31:32.875889+05:30
RapidRise High-Rebound Shoes,Puma,men,5999,50,2999,,0,https://www.myntra.com/sports-shoes/puma/puma-men-rapidrise-high-rebound-running-shoes/36155189/buy,2025-10-10T15:34:37.849516+05:30
Men Exotine 5.0 Running Shoes,Puma,men,4999,40,2999,4.4,14,https://www.myntra.com/sports-shoes/puma/puma-men-exotine-50-running-shoes/35221401/buy,2025-10-10T15:35:11.919649+05:30
PowerTread Running Shoes,Puma,men,4999,40,2999,,0,https://www.myntra.com/sports-shoes/puma/puma-men-evoflex-powertread-stable-running-shoes/35662174/buy,2025-10-10T15:36:12.350811+05:30
Men Rapid Street Running Shoes,Puma,men,4999,40,2999,4.1,0,https://www.myntra.com/sports-shoes/puma/puma-men-rapid-street-running-shoes/28645418/buy,2025-10-10T15:40:40.128263+05:30
Men Levyrun IDP Running Shoes,Puma,men,4999,40,2999,4.5,36,https://www.myntra.com/sports-shoes/puma/puma-men-levyrun-idp-running-shoes/27184646/buy,2025-10-10T15:42:49.167696+05:30
Men Levyrun IDP Running Shoes,Puma,men,4999,40,2999,4,33,https://www.myntra.com/sports-shoes/puma/puma-men-textured-levyrun-idp-road-running-shoes/27184792/buy,2025-10-10T15:44:56.907164+05:30
Men Running Shoes,Puma,men,4999,40,2999,4.2,85,https://www.myntra.com/sports-shoes/puma/puma-men-turboglide-running-shoes/30034368/buy,2025-10-10T15:49:33.162587+05:30
Men Comfortable Running Shoes,Puma,men,5499,45,3024,3.5,0,https://www.myntra.com/sports-shoes/puma/puma-men-softride-vital-flowmove-comfortable-running-shoes/34890140/buy,2025-10-10T15:38:04.811430+05:30
Men Running Shoes,Puma,men,4999,39,3049,4.4,52,https://www.myntra.com/sports-shoes/puma/puma-men-exotine-50-comfort-running-shoes/35221392/buy,2025-10-10T15:21:00.475311+05:30
Men Tread Run Shoes,Puma,men,4499,32,3059,4.2,87,https://www.myntra.com/sports-shoes/puma/puma-men-tread-run-shoes/27185132/buy,2025-10-10T15:34:41.730318+05:30
MenATTACANTOFG/AGFootballShoes,Puma,men,4499,32,3059,4.4,143,https://www.myntra.com/sports-shoes/puma/puma-attacanto-fgag-men-lightweight-football-boots/24190068/buy,2025-10-10T15:37:38.582251+05:30
Men Running Shoes,Puma,men,4499,32,3059,4.1,33,https://www.myntra.com/sports-shoes/puma/puma-men-scorch-whizz-street-running-shoes/27184704/buy,2025-10-10T15:51:09.932858+05:30
Men Rapidsands Running Shoes,Puma,men,4499,32,3059,4,24,https://www.myntra.com/sports-shoes/puma/puma-men-rapidsands-running-shoes/29533990/buy,2025-10-10T15:53:32.594327+05:30
PowerPulse Men's Training Shoe,Puma,men,6499,52,3119,4.8,0,https://www.myntra.com/sports-shoes/puma/puma-powerpulse-mens-training-shoes/30165919/buy,2025-10-10T15:42:56.993851+05:30
Swift Pulse Men Sports Shoes,Puma,men,6999,55,3149,4.2,160,https://www.myntra.com/sports-shoes/puma/puma-swift-pulse-men-textured-training-sports-shoes/31787090/buy,2025-10-10T15:27:19.292628+05:30
Swift Pulse Training Shoe,Puma,men,6999,55,3149,3.8,207,https://www.myntra.com/sports-shoes/puma/puma-mens-swift-pulse-training-shoes/30165896/buy,2025-10-10T15:27:28.173750+05:30
Attacanto II FG/AG Men Shoes,Puma,men,4499,30,3149,,0,https://www.myntra.com/sports-shoes/puma/puma-attacanto-ii-fgag-mens-football-shoes/34970864/buy,2025-10-10T15:31:29.075236+05:30
Men X-Cell Lightspeed Running,Puma,men,6999,55,3149,,0,https://www.myntra.com/sports-shoes/puma/puma-men-x-cell-lightspeed-running-shoes/27405276/buy,2025-10-10T15:41:13.247660+05:30
ATTACANTO II TT Men's Shoes,Puma,men,4499,30,3149,,0,https://www.myntra.com/sports-shoes/puma/puma-attacanto-ii-tt-mens-football-boots/36783027/buy,2025-10-10T15:42:52.990232+05:30
Men X-Cell Lightspeed Running,Puma,men,6999,55,3149,4.6,24,https://www.myntra.com/sports-shoes/puma/puma-men-x-cell-lightspeed-running-shoes/27784674/buy,2025-10-10T15:44:01.135690+05:30
ATTACANTO II TT Men's Boots,Puma,men,4499,30,3149,,0,https://www.myntra.com/sports-shoes/puma/puma-attacanto-ii-tt-mens-football-boots/36783035/buy,2025-10-10T15:52:35.816102+05:30
Evoflex OptiFit Running Shoes,Puma,men,5999,47,3179,,0,https://www.myntra.com/sports-shoes/puma/puma-men-evoflex-optifit-responsive-running-shoes/35662177/buy,2025-10-10T15:51:06.540929+05:30
Scorch Whizz Running Shoes,Puma,men,5999,47,3179,,0,https://www.myntra.com/sports-shoes/puma/puma-men-scorch-whizz-fusioncomfort-running-shoes/36071953/buy,2025-10-10T15:53:52.343322+05:30
Comfortable Running Shoes,Puma,men,5499,42,3189,,0,https://www.myntra.com/sports-shoes/puma/puma-men-softride-rift-pulsefusion-comfortable-running-shoes/35221394/buy,2025-10-10T15:22:49.430010+05:30
Men SOFTRIDE Running Shoes,Puma,men,5499,42,3189,4.6,27,https://www.myntra.com/sports-shoes/puma/puma-men-softride-clean-v2-running-shoes/25786164/buy,2025-10-10T15:46:48.070983+05:30
Enzo Stridance Sports Shoes,Puma,men,5499,42,3189,2.3,16,https://www.myntra.com/sports-shoes/puma/puma-enzo-stridance-men-running-sports-shoes/30103272/buy,2025-10-10T15:53:52.466469+05:30
PWRFrame TR 3 Training Shoes,Puma,men,7999,60,3199,4.1,76,https://www.myntra.com/sports-shoes/puma/puma-pwrframe-tr-3-mens-training-shoes/30577213/buy,2025-10-10T15:21:09.040372+05:30
Skyrocket Lite Engineered Shoe,Puma,men,4999,35,3249,,0,https://www.myntra.com/sports-shoes/puma/puma-skyrocket-lite-engineered-running-shoes/32588855/buy,2025-10-10T15:34:27.812252+05:30
NOVA Smash Unisex Padel Shoes,Puma,men,6999,53,3289,4.6,51,https://www.myntra.com/sports-shoes/puma/puma-nova-smash-unisex-padel-shoes/30165895/buy,2025-10-10T15:24:36.356143+05:30
Men Blaze Lite Running Shoes,Puma,men,5499,39,3354,3.8,26,https://www.myntra.com/sports-shoes/puma/puma-men-blaze-lite-running-shoes/33867115/buy,2025-10-10T15:29:38.119504+05:30
Men Running Shoes,Puma,men,5499,39,3354,,0,https://www.myntra.com/sports-shoes/puma/puma-men-blitzfusion-mesh-running-shoes/35221412/buy,2025-10-10T15:50:10.979292+05:30
RapidRise High-Rebound Shoes,Puma,men,5999,44,3359,,0,https://www.myntra.com/sports-shoes/puma/puma-unisex-proseries-rapidrise-high-rebound-running-shoes/36155190/buy,2025-10-10T15:20:43.367258+05:30
RapidRise High-Rebound Shoes,Puma,men,5999,44,3359,,0,https://www.myntra.com/sports-shoes/puma/puma-unisex-proseries-rapidrise-high-rebound-running-shoes/36155191/buy,2025-10-10T15:29:34.676687+05:30
Quest X Running Shoes,Puma,men,5999,44,3359,4.1,131,https://www.myntra.com/sports-shoes/puma/puma-quest-x-mens-running-shoes/30165882/buy,2025-10-10T15:36:15.920477+05:30
Transport Running Shoes,Puma,men,5999,44,3359,4.2,52,https://www.myntra.com/sports-shoes/puma/puma-transport-modern-running-shoes/24190050/buy,2025-10-10T15:37:13.992525+05:30
ATTACANTO FG/AG Football Shoes,Puma,men,4499,25,3369,4.5,55,https://www.myntra.com/sports-shoes/puma/puma-attacanto-fgag-men-lightweight-football-boots/27405298/buy,2025-10-10T15:37:03.316128+05:30
Lace-Ups Running Sports Shoes,Puma,men,4999,32,3399,4.1,11,https://www.myntra.com/sports-shoes/puma/puma-men-venture-lite-lace-ups-running-sports-shoes/33029607/buy,2025-10-10T15:31:02.672381+05:30
Men Softride Hellas Shoes,Puma,men,4999,32,3399,4.3,52,https://www.myntra.com/sports-shoes/puma/puma-men-softride-hellas-slip-on-shoes/29533972/buy,2025-10-10T15:48:54.480932+05:30
FlexFocus Lite Running Shoes,Puma,men,5499,38,3409,,0,https://www.myntra.com/sports-shoes/puma/puma-unisex-flexfocus-lite-modern-running-shoes/34980491/buy,2025-10-10T15:20:32.554875+05:30
Softride Rift PulseFusion Shoe,Puma,men,5499,38,3409,3.9,0,https://www.myntra.com/sports-shoes/puma/puma-men-softride-rift-pulsefusion-running-shoes/35221396/buy,2025-10-10T15:27:28.979776+05:30
Men Running Shoes,Puma,men,5499,38,3409,3.5,11,https://www.myntra.com/sports-shoes/puma/puma-men-softride-rift-pulsefusion-comfortable-running-shoes/35221395/buy,2025-10-10T15:29:38.314163+05:30
Men QuickBlaze Running Shoes,Puma,men,5499,38,3409,4.2,0,https://www.myntra.com/sports-shoes/puma/puma-men-quickblaze-running-shoes/34890132/buy,2025-10-10T15:49:33.036846+05:30
Men RapidRise Running Shoes,Puma,men,5999,43,3419,4.2,37,https://www.myntra.com/sports-shoes/puma/puma-men-rapidrise-high-rebound-running-shoes/36155188/buy,2025-10-10T15:20:52.178849+05:30
PWRFrame TR 3 Training Shoes,Puma,men,7999,57,3439,4.4,19,https://www.myntra.com/sports-shoes/puma/puma-pwrframe-tr-3-mens-training-shoes/30165961/buy,2025-10-10T15:22:53.444727+05:30
Softride Rift FusionFlow Shoes,Puma,men,6499,47,3444,,0,https://www.myntra.com/sports-shoes/puma/puma-men-softride-rift-fusionflow-running-shoes/35221393/buy,2025-10-10T15:46:15.658456+05:30
Blaze Lite Men Running Shoes,Puma,men,5499,37,3464,3.8,69,https://www.myntra.com/sports-shoes/puma/puma-blaze-lite-men-lace-ups-running-shoes/33029599/buy,2025-10-10T15:29:38.586186+05:30
